https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ADA
1721606400000,2024-07-22 00:00:00,ADA/USD,0.4484,0.4512,0.42502,0.42702,583762.0431128894,1367060.19182448
1721520000000,2024-07-21 00:00:00,ADA/USD,0.43762,0.44952,0.41748,0.44764,514301.9296211022,1148918.61679274
1721433600000,2024-07-20 00:00:00,ADA/USD,0.43977,0.44223,0.4284,0.43853,263984.3786348694,601975.64279495
1721347200000,2024-07-19 00:00:00,ADA/USD,0.42413,0.4434,0.41558,0.43956,656794.7361616885,1494209.51897736
1721260800000,2024-07-18 00:00:00,ADA/USD,0.43643,0.45042,0.421,0.4239,593933.8780669597,1401117.90060618
1721174400000,2024-07-17 00:00:00,ADA/USD,0.43968,0.45688,0.43614,0.43617,1233477.8778778461,2827975.05073216
1721088000000,2024-07-16 00:00:00,ADA/USD,0.44546,0.45365,0.428,0.43886,2091079.661096929,4764798.93610019
1721001600000,2024-07-15 00:00:00,ADA/USD,0.43296,0.44619,0.43192,0.44619,2164539.9318787176,4851161.90833214
1720915200000,2024-07-14 00:00:00,ADA/USD,0.44282,0.44652,0.42596,0.43293,1273014.605536443,2940462.90517276
1720828800000,2024-07-13 00:00:00,ADA/USD,0.41758,0.44719,0.41278,0.4428,1960387.9670550253,4427253.76480358
1720742400000,2024-07-12 00:00:00,ADA/USD,0.39716,0.41853,0.39454,0.41746,1905189.2104637895,4563764.69712976
1720656000000,2024-07-11 00:00:00,ADA/USD,0.38957,0.4061,0.38625,0.39663,1414264.0549487644,3565701.16972686
1720569600000,2024-07-10 00:00:00,ADA/USD,0.37641,0.39158,0.37309,0.38958,812743.2475789018,2086203.72600981
1720483200000,2024-07-09 00:00:00,ADA/USD,0.37014,0.38163,0.36381,0.37648,1014696.9370911341,2695221.35861436
1720396800000,2024-07-08 00:00:00,ADA/USD,0.34848,0.38075,0.33136,0.37027,1682095.9730365209,4542890.25045648
1720310400000,2024-07-07 00:00:00,ADA/USD,0.37086,0.37206,0.34604,0.34739,759152.3157924955,2185302.73120267
1720224000000,2024-07-06 00:00:00,ADA/USD,0.34938,0.3739,0.34711,0.37158,812080.6604314762,2185480.00546713
1720137600000,2024-07-05 00:00:00,ADA/USD,0.36215,0.36215,0.31724,0.3502,1516301.8356568397,4329816.77800354
1720051200000,2024-07-04 00:00:00,ADA/USD,0.4085,0.41445,0.36235,0.36297,660414.5572428189,1819474.21892393
1719964800000,2024-07-03 00:00:00,ADA/USD,0.41937,0.42348,0.40111,0.40813,953315.6113795916,2335813.61668976
1719878400000,2024-07-02 00:00:00,ADA/USD,0.40392,0.42017,0.40392,0.41877,570059.65931122,1361271.48389622
1719792000000,2024-07-01 00:00:00,ADA/USD,0.39313,0.40885,0.39233,0.40321,545845.9490449958,1353751.0206716
1719705600000,2024-06-30 00:00:00,ADA/USD,0.38411,0.39479,0.37914,0.39284,459290.1081083518,1169153.11095701
1719619200000,2024-06-29 00:00:00,ADA/USD,0.38632,0.40477,0.38381,0.38426,1078322.2880633685,2806230.9063222
1719532800000,2024-06-28 00:00:00,ADA/USD,0.39224,0.39773,0.38571,0.38658,844166.1834796557,2183677.85058631
1719446400000,2024-06-27 00:00:00,ADA/USD,0.38558,0.39457,0.37823,0.39162,701154.5698944043,1790395.20426537
1719360000000,2024-06-26 00:00:00,ADA/USD,0.39232,0.39699,0.38333,0.38529,1111515.4268876028,2884880.03033456
1719273600000,2024-06-25 00:00:00,ADA/USD,0.37866,0.39768,0.37758,0.3922,588946.9841297364,1501649.62807174
1719187200000,2024-06-24 00:00:00,ADA/USD,0.38055,0.38203,0.36292,0.37842,801166.9591328483,2117136.93550248
1719100800000,2024-06-23 00:00:00,ADA/USD,0.38522,0.39377,0.37941,0.38071,591031.3360521749,1552445.00026838
1719014400000,2024-06-22 00:00:00,ADA/USD,0.37649,0.39175,0.37212,0.38502,1112077.6245678954,2888363.26572099
1718928000000,2024-06-21 00:00:00,ADA/USD,0.38524,0.39123,0.3744,0.37638,912677.8400013056,2424884.00021602
1718841600000,2024-06-20 00:00:00,ADA/USD,0.38452,0.39758,0.3782,0.38506,921399.7181269567,2392873.10581976
1718755200000,2024-06-19 00:00:00,ADA/USD,0.38368,0.3983,0.38109,0.38491,1045233.2760679631,2715526.42453551
1718668800000,2024-06-18 00:00:00,ADA/USD,0.40149,0.40296,0.35894,0.38424,1513159.9614047634,3938059.44567136
1718582400000,2024-06-17 00:00:00,ADA/USD,0.41549,0.42101,0.39041,0.40261,461049.0025883314,1145150.40011011
1718496000000,2024-06-16 00:00:00,ADA/USD,0.41361,0.41929,0.40912,0.41619,62717.37728009863,150694.09952209
1718409600000,2024-06-15 00:00:00,ADA/USD,0.41186,0.41565,0.40824,0.41398,56355.97012107417,136132.10812376
1718323200000,2024-06-14 00:00:00,ADA/USD,0.42099,0.42454,0.39912,0.41178,376806.15856809414,915066.68261716
1718236800000,2024-06-13 00:00:00,ADA/USD,0.43785,0.43875,0.4194,0.42213,277901.4332800848,658331.3985741
1718150400000,2024-06-12 00:00:00,ADA/USD,0.42237,0.44419,0.41435,0.43783,356166.3099134464,813480.82569364
1718064000000,2024-06-11 00:00:00,ADA/USD,0.44052,0.44133,0.41276,0.42207,621917.7152163953,1473494.24317387
1717977600000,2024-06-10 00:00:00,ADA/USD,0.44448,0.4517,0.43537,0.44112,726039.107825542,1645899.31951746
1717891200000,2024-06-09 00:00:00,ADA/USD,0.43622,0.44601,0.432,0.44413,103617.64538071165,233304.765228
1717804800000,2024-06-08 00:00:00,ADA/USD,0.44954,0.44954,0.43261,0.43666,286735.9448255146,656657.22719167
1717718400000,2024-06-07 00:00:00,ADA/USD,0.45843,0.49,0.42478,0.44984,1169267.065683193,2599295.4510119
1717632000000,2024-06-06 00:00:00,ADA/USD,0.46161,0.46196,0.45138,0.45886,635911.3899714802,1385850.56438016
1717545600000,2024-06-05 00:00:00,ADA/USD,0.46187,0.46542,0.45689,0.46105,345365.98085746396,749085.74093366
1717459200000,2024-06-04 00:00:00,ADA/USD,0.45781,0.46543,0.45282,0.46104,405722.21243331465,880015.21003235
1717372800000,2024-06-03 00:00:00,ADA/USD,0.44705,0.46354,0.44367,0.45754,257858.70637033926,563576.31326297
1717286400000,2024-06-02 00:00:00,ADA/USD,0.45004,0.45429,0.4406,0.44639,305619.7043504171,684647.2912709
1717200000000,2024-06-01 00:00:00,ADA/USD,0.4475,0.4534,0.44534,0.44997,151650.2615327719,337023.04938723
1717113600000,2024-05-31 00:00:00,ADA/USD,0.44649,0.45573,0.44386,0.44766,584926.8478237207,1306631.9256215
1717027200000,2024-05-30 00:00:00,ADA/USD,0.45261,0.45609,0.44382,0.44653,570438.8093199023,1277492.6865382
1716940800000,2024-05-29 00:00:00,ADA/USD,0.4584,0.46467,0.45067,0.45168,261659.69123634993,579303.24839787
1716854400000,2024-05-28 00:00:00,ADA/USD,0.46867,0.46988,0.45271,0.45823,324049.30114194617,707176.0931016
1716768000000,2024-05-27 00:00:00,ADA/USD,0.45881,0.47477,0.457,0.46861,272672.11667939083,581874.30204091
1716681600000,2024-05-26 00:00:00,ADA/USD,0.4626,0.46326,0.45524,0.45877,388104.180881098,845966.78266037
1716595200000,2024-05-25 00:00:00,ADA/USD,0.46028,0.46515,0.45784,0.46273,253617.7001350243,548090.03119535
1716508800000,2024-05-24 00:00:00,ADA/USD,0.46588,0.4701,0.45489,0.46007,769473.8745711179,1672514.7794273
1716422400000,2024-05-23 00:00:00,ADA/USD,0.48384,0.48897,0.44408,0.46614,1298783.9283964837,2786252.90341203
1716336000000,2024-05-22 00:00:00,ADA/USD,0.49514,0.49561,0.47544,0.48366,502968.6138688522,1039921.87459962
1716249600000,2024-05-21 00:00:00,ADA/USD,0.5029,0.51052,0.49099,0.4946,740545.3685714296,1497261.15764543
1716163200000,2024-05-20 00:00:00,ADA/USD,0.468,0.50326,0.4611,0.5018,1488178.1592566802,2965679.87097784
1716076800000,2024-05-19 00:00:00,ADA/USD,0.48222,0.48416,0.46512,0.46757,433265.836245543,926633.09503506
1715990400000,2024-05-18 00:00:00,ADA/USD,0.48256,0.48676,0.47642,0.48276,198442.00859116748,411057.27191807
1715904000000,2024-05-17 00:00:00,ADA/USD,0.46152,0.49162,0.45642,0.48295,950974.0614104553,1969094.23627799
1715817600000,2024-05-16 00:00:00,ADA/USD,0.45445,0.4634,0.44907,0.46025,453605.3608033209,985562.97838853
1715731200000,2024-05-15 00:00:00,ADA/USD,0.42994,0.45574,0.42695,0.45346,455710.0093723418,1004961.86956367
1715644800000,2024-05-14 00:00:00,ADA/USD,0.4368,0.4389,0.42682,0.42824,668241.4630875317,1560436.81834376
1715558400000,2024-05-13 00:00:00,ADA/USD,0.4386,0.45379,0.42639,0.43717,918687.5576704195,2101442.36262877
1715472000000,2024-05-12 00:00:00,ADA/USD,0.43932,0.44393,0.43429,0.43828,177090.56426262207,404058.05481113
1715385600000,2024-05-11 00:00:00,ADA/USD,0.44746,0.45103,0.43857,0.44003,97682.58055450574,221990.72916507
1715299200000,2024-05-10 00:00:00,ADA/USD,0.46438,0.46958,0.44403,0.44833,344563.0129117031,768547.75034395
1715212800000,2024-05-09 00:00:00,ADA/USD,0.45271,0.46561,0.44857,0.46455,346751.28665248386,746424.03756858
1715126400000,2024-05-08 00:00:00,ADA/USD,0.44223,0.46989,0.43673,0.45259,626516.9562927856,1384292.53030952
1715040000000,2024-05-07 00:00:00,ADA/USD,0.45615,0.45709,0.44164,0.44243,357511.1744386674,808062.68661408
1714953600000,2024-05-06 00:00:00,ADA/USD,0.46014,0.4764,0.45241,0.45466,492340.80399377755,1082876.88381159
1714867200000,2024-05-05 00:00:00,ADA/USD,0.46397,0.46658,0.45345,0.45921,284852.39401597885,620309.64921491
1714780800000,2024-05-04 00:00:00,ADA/USD,0.46783,0.47709,0.46288,0.46365,246596.5898729477,531859.35484298
1714694400000,2024-05-03 00:00:00,ADA/USD,0.45961,0.4746,0.4468,0.46785,439371.4320539099,939128.84910529
1714608000000,2024-05-02 00:00:00,ADA/USD,0.45053,0.46359,0.44,0.45876,960107.928571144,2092832.69807992
1714521600000,2024-05-01 00:00:00,ADA/USD,0.4425,0.45761,0.41888,0.45128,1000791.6915894208,2217673.48783332
1714435200000,2024-04-30 00:00:00,ADA/USD,0.45705,0.46369,0.426,0.44155,713137.7226813958,1615078.07197689
1714348800000,2024-04-29 00:00:00,ADA/USD,0.46105,0.46407,0.44673,0.4576,275370.537036182,601771.27848816
1714262400000,2024-04-28 00:00:00,ADA/USD,0.46829,0.4788,0.4589,0.46048,484726.6353400613,1052655.1323403
1714176000000,2024-04-27 00:00:00,ADA/USD,0.46481,0.47029,0.44484,0.4681,730230.5328050137,1559988.32045506
1714089600000,2024-04-26 00:00:00,ADA/USD,0.47068,0.47923,0.46128,0.46336,437415.63034725166,944008.18013478
1714003200000,2024-04-25 00:00:00,ADA/USD,0.47529,0.47982,0.4636,0.47092,727729.2661405151,1545335.229212
1713916800000,2024-04-24 00:00:00,ADA/USD,0.50256,0.51113,0.4697,0.47544,693264.724139999,1458153.97135285
1713830400000,2024-04-23 00:00:00,ADA/USD,0.51764,0.52246,0.49805,0.50052,1885412.1553605865,3766906.72772434
1713744000000,2024-04-22 00:00:00,ADA/USD,0.50002,0.52332,0.49577,0.51717,1961065.1166699969,3791915.8432817
1713657600000,2024-04-21 00:00:00,ADA/USD,0.50691,0.51389,0.48813,0.4996,1230502.9575540272,2462976.29614497
1713571200000,2024-04-20 00:00:00,ADA/USD,0.47138,0.50829,0.46633,0.50778,1340544.044524309,2640009.54059693
1713484800000,2024-04-19 00:00:00,ADA/USD,0.45826,0.47594,0.4235,0.46973,1242501.7450126437,2645140.28274252
1713398400000,2024-04-18 00:00:00,ADA/USD,0.44749,0.46218,0.43487,0.45844,1017563.038440534,2219620.97208039
1713312000000,2024-04-17 00:00:00,ADA/USD,0.45823,0.46523,0.42865,0.44466,1062469.680259412,2389397.92259122
1713225600000,2024-04-16 00:00:00,ADA/USD,0.46059,0.47889,0.44,0.45907,1048452.4732967402,2283861.88009833
1713139200000,2024-04-15 00:00:00,ADA/USD,0.46754,0.49584,0.4396,0.46115,1529082.7921614014,3315803.51764372
1713052800000,2024-04-14 00:00:00,ADA/USD,0.44386,0.4785,0.43347,0.46883,4498048.899201132,9594200.24145454
1712966400000,2024-04-13 00:00:00,ADA/USD,0.49984,0.51525,0.4,0.44542,1965740.9127615974,4413230.01383323
1712880000000,2024-04-12 00:00:00,ADA/USD,0.58595,0.593,0.43825,0.50218,3918374.5583609836,7802729.21733439
1712793600000,2024-04-11 00:00:00,ADA/USD,0.58617,0.59529,0.57643,0.5867,705172.5591287024,1201930.38883365
1712707200000,2024-04-10 00:00:00,ADA/USD,0.59098,0.59422,0.5571,0.58647,810102.6801565525,1381319.89727787
1712620800000,2024-04-09 00:00:00,ADA/USD,0.61519,0.62435,0.59091,0.59217,877625.550738894,1482050.00378083
1712534400000,2024-04-08 00:00:00,ADA/USD,0.5859,0.61707,0.57973,0.61461,450085.3183191548,732310.4380325
1712448000000,2024-04-07 00:00:00,ADA/USD,0.58378,0.5967,0.58115,0.58882,230147.20203837485,390861.72690869
1712361600000,2024-04-06 00:00:00,ADA/USD,0.57371,0.58906,0.57169,0.5838,125386.16720029629,214775.89448492
1712275200000,2024-04-05 00:00:00,ADA/USD,0.58323,0.5852,0.55923,0.57421,446787.8825403182,778091.43438867
1712188800000,2024-04-04 00:00:00,ADA/USD,0.56909,0.596,0.5586,0.58357,382159.5395700858,654864.95119709
1712102400000,2024-04-03 00:00:00,ADA/USD,0.58145,0.59459,0.56277,0.57036,342108.62139187293,599811.73538094
1712016000000,2024-04-02 00:00:00,ADA/USD,0.62139,0.62139,0.57288,0.5801,920047.5949266866,1586015.50582087
1711929600000,2024-04-01 00:00:00,ADA/USD,0.64998,0.65289,0.60534,0.62159,857307.7113798507,1379217.34805877
1711843200000,2024-03-31 00:00:00,ADA/USD,0.64314,0.65422,0.6421,0.65151,355119.95460631006,545072.1471755
1711756800000,2024-03-30 00:00:00,ADA/USD,0.66458,0.66488,0.64228,0.64516,263215.25205435266,407984.45665316
1711670400000,2024-03-29 00:00:00,ADA/USD,0.64947,0.66766,0.6353,0.66469,449164.1296736371,675749.79264565
1711584000000,2024-03-28 00:00:00,ADA/USD,0.6477,0.65842,0.63692,0.65122,411121.4534632796,631309.62418734
1711497600000,2024-03-27 00:00:00,ADA/USD,0.66512,0.6709,0.6306,0.64811,811071.2406279106,1251440.71319361
1711411200000,2024-03-26 00:00:00,ADA/USD,0.65626,0.68213,0.65248,0.66493,470583.4524833769,707718.78616302
1711324800000,2024-03-25 00:00:00,ADA/USD,0.64472,0.667,0.63917,0.65618,550271.4017423671,838598.25313537
1711238400000,2024-03-24 00:00:00,ADA/USD,0.62331,0.6495,0.62331,0.64622,468976.42402491724,725722.54653975
1711152000000,2024-03-23 00:00:00,ADA/USD,0.61303,0.63955,0.61027,0.62398,415473.8520466229,665844.82202414
1711065600000,2024-03-22 00:00:00,ADA/USD,0.6306,0.6427,0.59845,0.61503,809225.4433562477,1315749.54612986
1710979200000,2024-03-21 00:00:00,ADA/USD,0.63969,0.64913,0.61859,0.63448,709003.0569546927,1117455.32870176
1710892800000,2024-03-20 00:00:00,ADA/USD,0.58963,0.644,0.57,0.63967,853063.5724619933,1333599.46919817
1710806400000,2024-03-19 00:00:00,ADA/USD,0.66238,0.66522,0.58092,0.58673,718117.8788908063,1223932.43722122
1710720000000,2024-03-18 00:00:00,ADA/USD,0.68126,0.69981,0.64184,0.66082,753931.7317431591,1140903.31972876
1710633600000,2024-03-17 00:00:00,ADA/USD,0.65963,0.68821,0.62906,0.68144,625110.4576246936,917337.4877094
1710547200000,2024-03-16 00:00:00,ADA/USD,0.72646,0.73513,0.6514,0.65817,706393.3576457871,1073268.84793562
1710460800000,2024-03-15 00:00:00,ADA/USD,0.75,0.76368,0.66925,0.72492,1297082.4633382037,1789276.69720549
1710374400000,2024-03-14 00:00:00,ADA/USD,0.76364,0.80809,0.7138,0.75,1779089.2843873124,2372119.04584975
1710288000000,2024-03-13 00:00:00,ADA/USD,0.7469,0.77188,0.73508,0.76368,1065644.6725831234,1395407.33367788
1710201600000,2024-03-12 00:00:00,ADA/USD,0.77214,0.77214,0.70149,0.74648,1116540.612310358,1495740.82669376
1710115200000,2024-03-11 00:00:00,ADA/USD,0.71723,0.78702,0.685,0.7724,2516521.431670706,3258054.67590718
1710028800000,2024-03-10 00:00:00,ADA/USD,0.73888,0.74357,0.69875,0.71684,321466.46772002295,448449.39975450997
1709942400000,2024-03-09 00:00:00,ADA/USD,0.7221,0.74487,0.71861,0.74045,218705.82608156724,295368.79746312
1709856000000,2024-03-08 00:00:00,ADA/USD,0.74528,0.75429,0.7,0.7221,468591.79253048083,648929.22383393
1709769600000,2024-03-07 00:00:00,ADA/USD,0.735,0.75511,0.7182,0.7422,1255853.7549726735,1692069.19290309
1709683200000,2024-03-06 00:00:00,ADA/USD,0.69324,0.75702,0.66497,0.7345,2051078.4159104498,2792482.52676712
1709596800000,2024-03-05 00:00:00,ADA/USD,0.76667,0.78,0.55717,0.69278,2758630.4097290644,3981971.77997209
1709510400000,2024-03-04 00:00:00,ADA/USD,0.72822,0.79916,0.72353,0.76884,2051364.4518591992,2668129.19704906
1709424000000,2024-03-03 00:00:00,ADA/USD,0.74056,0.74152,0.68283,0.72811,523027.3146219196,718335.57377583
1709337600000,2024-03-02 00:00:00,ADA/USD,0.719,0.76281,0.71626,0.74,1098295.587365356,1484183.2261694
1709251200000,2024-03-01 00:00:00,ADA/USD,0.65492,0.72,0.65339,0.719,1144704.4968906096,1592078.5770384
1709164800000,2024-02-29 00:00:00,ADA/USD,0.62888,0.70849,0.62306,0.65346,1761203.0946016645,2695196.4842556
1709078400000,2024-02-28 00:00:00,ADA/USD,0.62437,0.65974,0.59391,0.62898,2352434.0020753006,3740077.58923225
1708992000000,2024-02-27 00:00:00,ADA/USD,0.61936,0.63,0.60648,0.62344,1136801.2056294396,1823433.21832003
1708905600000,2024-02-26 00:00:00,ADA/USD,0.58993,0.62146,0.57319,0.61891,872710.9358776147,1410077.29052304
1708819200000,2024-02-25 00:00:00,ADA/USD,0.59852,0.60072,0.58084,0.59213,670222.2474684565,1131883.6192533
1708732800000,2024-02-24 00:00:00,ADA/USD,0.58316,0.60079,0.56978,0.59701,434827.3076135165,728341.74907207
1708646400000,2024-02-23 00:00:00,ADA/USD,0.5857,0.59496,0.56786,0.58269,962096.7858638908,1651129.73598979
1708560000000,2024-02-22 00:00:00,ADA/USD,0.59879,0.60745,0.58074,0.58451,364016.1205314185,622771.41628273
1708473600000,2024-02-21 00:00:00,ADA/USD,0.61881,0.62039,0.57447,0.59871,453041.66814270295,756696.3440442
1708387200000,2024-02-20 00:00:00,ADA/USD,0.63219,0.64088,0.596,0.62024,766073.2986193236,1235123.98203812
1708300800000,2024-02-19 00:00:00,ADA/USD,0.61902,0.63861,0.61447,0.6293,664989.2830559099,1056712.66972177
1708214400000,2024-02-18 00:00:00,ADA/USD,0.60992,0.63832,0.60963,0.61825,734267.1117408917,1187654.04244382
1708128000000,2024-02-17 00:00:00,ADA/USD,0.59766,0.61121,0.56916,0.60807,342456.331937736,563185.70549071
1708041600000,2024-02-16 00:00:00,ADA/USD,0.61045,0.61317,0.58272,0.59845,486621.97497753036,813137.22947202
1707955200000,2024-02-15 00:00:00,ADA/USD,0.57707,0.61143,0.5698,0.60953,649675.5383121303,1065863.10487118
1707868800000,2024-02-14 00:00:00,ADA/USD,0.54313,0.58271,0.54054,0.57695,899812.1476787588,1559601.60790148
1707782400000,2024-02-13 00:00:00,ADA/USD,0.55978,0.56446,0.5341,0.5457,458603.55167985725,840395.00032959
1707696000000,2024-02-12 00:00:00,ADA/USD,0.54206,0.56642,0.53083,0.55982,766325.8862226767,1368879.07938744
1707609600000,2024-02-11 00:00:00,ADA/USD,0.55237,0.56592,0.5361,0.54263,2242437.829017934,4132535.66706215
1707523200000,2024-02-10 00:00:00,ADA/USD,0.54143,0.55816,0.52862,0.55216,994726.6802438917,1801518.90800473
1707436800000,2024-02-09 00:00:00,ADA/USD,0.5311,0.54866,0.52839,0.54043,414263.0832909755,766543.46222633
1707350400000,2024-02-08 00:00:00,ADA/USD,0.50239,0.53556,0.50239,0.52979,393913.4029093144,743527.44089038
1707264000000,2024-02-07 00:00:00,ADA/USD,0.4982,0.50192,0.47423,0.50192,540456.9830103847,1076779.13414565
1707177600000,2024-02-06 00:00:00,ADA/USD,0.49432,0.50373,0.48875,0.49814,171867.43094988688,345018.3300877
1707091200000,2024-02-05 00:00:00,ADA/USD,0.49325,0.50596,0.48737,0.49405,103885.46822719365,210273.18738426
1707004800000,2024-02-04 00:00:00,ADA/USD,0.51236,0.51236,0.4934,0.4934,139017.29094350894,281753.73113804
1706918400000,2024-02-03 00:00:00,ADA/USD,0.51511,0.52482,0.51175,0.51248,147286.25173113772,287399.02382754
1706832000000,2024-02-02 00:00:00,ADA/USD,0.50803,0.52424,0.50441,0.51404,355756.93603269086,692080.25840925
1706745600000,2024-02-01 00:00:00,ADA/USD,0.49821,0.50837,0.48614,0.50804,274830.7353141867,540962.78898155
1706659200000,2024-01-31 00:00:00,ADA/USD,0.51383,0.52029,0.49393,0.49858,285097.9123190433,571819.79284978
1706572800000,2024-01-30 00:00:00,ADA/USD,0.52674,0.5363,0.51332,0.51389,310060.8645375749,603360.37778041
1706486400000,2024-01-29 00:00:00,ADA/USD,0.48774,0.52786,0.48409,0.52597,500140.28892821,950891.28453754
1706400000000,2024-01-28 00:00:00,ADA/USD,0.48614,0.5002,0.48378,0.49,231283.5453517477,472007.23541173
1706313600000,2024-01-27 00:00:00,ADA/USD,0.48527,0.49016,0.476,0.48617,163611.34035872822,336531.1318237
1706227200000,2024-01-26 00:00:00,ADA/USD,0.46582,0.48999,0.46363,0.48479,254236.61972963245,524426.28711325
1706140800000,2024-01-25 00:00:00,ADA/USD,0.47739,0.48469,0.45848,0.46684,427834.4988899466,916447.81700357
1706054400000,2024-01-24 00:00:00,ADA/USD,0.47787,0.48065,0.46513,0.47701,422308.6701276606,885324.56369397
1705968000000,2024-01-23 00:00:00,ADA/USD,0.48057,0.48639,0.44761,0.47762,707482.6941804397,1481266.89456145
1705881600000,2024-01-22 00:00:00,ADA/USD,0.50383,0.50748,0.47619,0.47912,451215.5800671795,941759.01667052
1705795200000,2024-01-21 00:00:00,ADA/USD,0.51684,0.52106,0.50347,0.50347,292703.061234141,581371.40491815
1705708800000,2024-01-20 00:00:00,ADA/USD,0.5055,0.51905,0.49991,0.51706,635842.5104717079,1229726.74442368
1705622400000,2024-01-19 00:00:00,ADA/USD,0.5023,0.50576,0.47204,0.50517,564410.4435193056,1117268.33248076
1705536000000,2024-01-18 00:00:00,ADA/USD,0.52758,0.52767,0.49637,0.50267,680213.7666505716,1353201.43762423
1705449600000,2024-01-17 00:00:00,ADA/USD,0.53637,0.53954,0.522,0.5274,267406.34506148275,507027.57880448
1705363200000,2024-01-16 00:00:00,ADA/USD,0.52802,0.54874,0.526,0.53568,153923.56382938582,287342.3757269
1705276800000,2024-01-15 00:00:00,ADA/USD,0.52633,0.54172,0.52224,0.52767,307167.24500966544,582119.97083341
1705190400000,2024-01-14 00:00:00,ADA/USD,0.54933,0.55,0.52392,0.52549,329748.04268422915,627505.83775948
1705104000000,2024-01-13 00:00:00,ADA/USD,0.54731,0.5538,0.53134,0.54905,248260.71168044122,452164.122904
1705017600000,2024-01-12 00:00:00,ADA/USD,0.58164,0.5879,0.52705,0.5478,397955.15476687416,726460.66952697
1704931200000,2024-01-11 00:00:00,ADA/USD,0.5662,0.61657,0.561,0.5822,1297901.5738925198,2229305.34849282
1704844800000,2024-01-10 00:00:00,ADA/USD,0.5124,0.58863,0.48775,0.56504,2144183.46849521,3794746.33387939
1704758400000,2024-01-09 00:00:00,ADA/USD,0.54162,0.54289,0.49661,0.5119,1604440.2867301255,3134284.59998071
1704672000000,2024-01-08 00:00:00,ADA/USD,0.49527,0.54474,0.46515,0.54157,1660947.6120272805,3066912.14806448
1704585600000,2024-01-07 00:00:00,ADA/USD,0.52296,0.5309,0.48839,0.49463,555536.5847181706,1123135.64627736
1704499200000,2024-01-06 00:00:00,ADA/USD,0.54192,0.5435,0.50758,0.52335,345832.93546862423,660806.22044258
1704412800000,2024-01-05 00:00:00,ADA/USD,0.57237,0.57356,0.52225,0.54228,977381.4305856536,1802355.66605011
1704326400000,2024-01-04 00:00:00,ADA/USD,0.5572,0.57908,0.54988,0.57077,678354.4641505105,1188490.04704261
1704240000000,2024-01-03 00:00:00,ADA/USD,0.60634,0.6188,0.4889,0.55744,1970694.2996263967,3535258.14370407
1704153600000,2024-01-02 00:00:00,ADA/USD,0.62394,0.63726,0.60284,0.60575,525554.5514255582,867609.65980282
1704067200000,2024-01-01 00:00:00,ADA/USD,0.59526,0.62429,0.59118,0.62296,317045.04853229196,508933.2357331
1703980800000,2023-12-31 00:00:00,ADA/USD,0.60146,0.6104,0.58,0.59492,517218.5126226675,869391.70413277
1703894400000,2023-12-30 00:00:00,ADA/USD,0.60839,0.61385,0.59391,0.6016,373014.0160794047,620036.59587667
1703808000000,2023-12-29 00:00:00,ADA/USD,0.61944,0.62629,0.59184,0.60804,637599.7294761951,1048614.77777152
1703721600000,2023-12-28 00:00:00,ADA/USD,0.6322,0.67738,0.61041,0.61739,1150433.1187130462,1863381.52336942
1703635200000,2023-12-27 00:00:00,ADA/USD,0.60955,0.64302,0.58494,0.63368,1075965.8199222782,1697963.98801016
1703548800000,2023-12-26 00:00:00,ADA/USD,0.62512,0.62828,0.56137,0.60912,1956720.5095424512,3212372.78293678
1703462400000,2023-12-25 00:00:00,ADA/USD,0.59331,0.63526,0.59018,0.62512,944321.0902964293,1510623.70472298
1703376000000,2023-12-24 00:00:00,ADA/USD,0.61388,0.62942,0.58589,0.59274,1452718.6723027455,2450853.10979982
1703289600000,2023-12-23 00:00:00,ADA/USD,0.62334,0.62433,0.5971,0.6138,570296.5251466926,929124.34856092
1703203200000,2023-12-22 00:00:00,ADA/USD,0.63968,0.65202,0.60632,0.62407,1922938.043394712,3081285.82273577
1703116800000,2023-12-21 00:00:00,ADA/USD,0.58977,0.63999,0.5826,0.63591,1439541.0169616612,2263749.61387879
1703030400000,2023-12-20 00:00:00,ADA/USD,0.57627,0.6104,0.56933,0.5909,575207.9813998626,973443.86765927
1702944000000,2023-12-19 00:00:00,ADA/USD,0.60279,0.61746,0.567,0.5766,647981.1677348204,1123796.68354981
1702857600000,2023-12-18 00:00:00,ADA/USD,0.58062,0.60332,0.54393,0.60332,1062707.0807956723,1761431.87826638
1702771200000,2023-12-17 00:00:00,ADA/USD,0.60959,0.61909,0.57772,0.58127,577582.6698130515,993656.42440355
1702684800000,2023-12-16 00:00:00,ADA/USD,0.60221,0.62648,0.58732,0.6095,531507.1729331384,872038.01957857
1702598400000,2023-12-15 00:00:00,ADA/USD,0.6436,0.65435,0.60009,0.60091,2147411.322474747,3573598.91244071
1702512000000,2023-12-14 00:00:00,ADA/USD,0.669,0.68048,0.61,0.6449,2328774.6844730023,3611063.24154598
1702425600000,2023-12-13 00:00:00,ADA/USD,0.57656,0.679,0.54295,0.66793,3256219.7055011294,4875091.2603134
1702339200000,2023-12-12 00:00:00,ADA/USD,0.55322,0.60653,0.55165,0.57851,1490726.8678361871,2576838.54701939
1702252800000,2023-12-11 00:00:00,ADA/USD,0.5959,0.59855,0.51191,0.55097,2615218.3263705964,4746571.18603662
1702166400000,2023-12-10 00:00:00,ADA/USD,0.5799,0.6149,0.57026,0.5954,1621482.1082377464,2723349.1908595
